Bankrupt,year,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18
0,2000,9.161,34.791,2.332,1.597,4.634,-0.85,3.088,1.1992,39.456,23.994,5.241,-0.735,4.665,3.503,8.171,39.456,10.903,37.859
0,1999,3.789,13.613,0.114,1.64,1.487,0.738,1.355,12.4882,19.032,4.347,0,1.526,5.419,0.441,1.558,19.032,0.441,17.392
0,2012,440.935,346.142,56.16,159.347,0,48.879,232.271,613.2875,756.866,846.941,259.698,103.187,410.724,211.732,592.732,756.866,520.302,597.519
0,2017,22.058,387.602,24.613,-8.378,9.929,-37.482,2.51,207.921,456.492,185.233,57.624,-32.991,68.89,43.869,-101.188,456.492,149.372,464.87
0,2005,2.815,8.016,0.445,-1.212,1.121,-1.703,1.586,1.2348,9.164,6.072,0.913,-1.657,1.148,4.052,-22.594,9.164,5.446,10.376
0,2010,144.939,88.515,0.843,38.521,0,32.967,130.942,213.7171,127.036,220.058,0,37.678,38.521,96.557,32.895,127.036,134.579,88.515
0,2010,36.756,27.464,0.72,-1.212,11.081,-1.25,10.257,17.1145,48.681,44.016,0,-1.932,21.217,7.806,12.896,48.681,10.472,49.893
0,2014,83670,131657,6238,12516,13642,3949,25606,55856,155929,177677,31853,6278,24272,65701,6504,155929,141653,143413
0,2009,123.65,237.688,14.505,61.443,39.355,34.57,0,305.3195,406.194,165.541,0,46.938,168.506,48.078,-54.889,406.194,77.056,344.751
1,2006,55.978,122.907,13.567,-8.296,28.122,-37.632,21.512,19.9149,151.664,160.844,22.917,-21.863,28.757,32.681,13.592,151.664,57.915,159.96
0,2006,22983,48926,1158,5176,8105,2215,5655,67326.1502,61530,51794,8157,4018,12604,29701,10236,61530,47055,56354
0,2009,0.289,0.464,0.011,-1.551,0,0.385,0.023,4.9241,0.972,0.314,0,-1.562,0.508,2.16,-51.374,0.972,2.16,2.523
1,2012,11.289,18.256,3.194,7.112,1.205,1.95,1.537,112.861,39.465,37.77,2.712,3.918,21.209,11.788,-35.387,39.465,16.411,32.353
0,2010,346.5,2294.1,213.4,447.1,14.7,77.6,95.3,1811.529,2807.9,2492.6,1977.2,233.7,513.8,469,-2.8,2807.9,2984.3,2360.8
0,2004,81.775,174.252,6.895,21.239,49.639,7.218,27.911,31.5149,212.527,145.431,8.31,14.344,38.275,64.94,22.641,212.527,86.975,191.288
0,2000,30.435,79.894,4.815,11.203,14.307,3.072,11.226,211.3155,123.628,88.182,21.821,6.388,43.734,38.659,-4.271,123.628,63.396,112.425
1,2007,226.446,566.439,42.297,-13.119,6.45,-113.759,39.798,113.1263,625.715,1242.642,379.314,-55.416,59.276,388.667,-464.672,625.715,879.929,638.834
0,2012,12286,38753,983,5583,5075,2848,4209,32839.1385,45352,24220,4304,4600,6599,5096,863,45352,13041,39769
0,2016,17.951,13.314,1.641,-6.69,7.435,-8.049,4.235,67.9981,21.397,27.213,0,-8.331,8.083,6.753,-218.987,21.397,6.753,28.087
0,2017,12.451,97.442,1.436,-0.069,10.643,-12.301,0.376,13.7551,104.702,16.518,0.047,-1.505,7.26,11.687,-70.688,104.702,11.734,104.771
1,2003,38.081,37.071,2.523,-2.326,9.609,-5.128,1.055,75.7853,79.308,45.176,0.816,-4.849,42.237,10.443,-78.656,79.308,11.259,81.634
1,2004,29.093,75.225,1.772,-6.201,12.398,-9.914,13.929,45.8647,102.051,39.979,9.183,-7.973,26.826,26.105,-145.543,102.051,51.731,108.252
1,1999,15.209,23.09,0.621,2.773,9.24,1.731,3.891,2.1711,28.567,19.575,6.076,2.152,5.477,14.344,-17.14,28.567,20.771,25.794
1,2004,15.593,15.543,35.435,62.84,0,16.348,13.047,221.6376,84.595,231.617,38.5,27.405,69.052,40.022,8.845,84.595,110.34,21.755
1,2012,57.374,4.885,0.117,-6.046,0,-5.052,4.018,41.8839,15.126,57.886,0,-6.163,10.241,9.042,-1217.848,15.126,10.229,21.172
1,2008,1481.193,9281.189,235.706,869.454,393.111,183.77,854.992,2768.0449,12454.613,7040.192,4173.725,633.748,3173.424,1427.267,24.274,12454.613,6481.958,11585.159
0,2012,61415,8600,7611,26577,7063,14570,12378,182476.9868,58986,185798,31036,18966,50386,28619,48287,58986,104120,32409
0,2006,13.351,7.323,0.256,2.742,0,3.234,2.349,80.9448,20.248,14.717,0,2.486,12.925,3.992,-23.685,20.248,4.091,17.506
0,1999,43.536,86.982,1.559,8.401,8.689,3.983,25.565,30.2076,118.693,59.579,0,6.842,31.711,15.373,24.455,118.693,18.007,110.292
0,2001,78.49,62.993,4.014,-58.265,0,-56.534,0,567.9023,4.728,182.083,28.712,-62.279,-58.265,13.589,-177.863,4.728,44.441,62.993
1,1999,46.146,157.726,6.238,12.333,14.504,1.586,26.789,38.0215,242.726,94.686,36.953,6.095,85,38.143,-10.263,242.726,75.786,230.393
1,2012,508.09,721.634,147.299,352.122,62.348,150.75,393.438,2499.043,1244.165,4168.055,1000,204.823,522.531,266.629,2436.832,1244.165,1606.299,892.043
1,2004,1217.7,1693.4,997.7,1248.9,516.6,-1248.8,177.8,1699.938,6053.2,3863.4,1119.7,251.2,4359.8,1449.4,-4275.6,6053.2,2800.5,4804.3
0,2005,83.07,33.495,2.225,-2.367,33.184,-1.368,2.696,118.45,41.889,188.65,43.159,-4.592,8.394,8.149,37.468,41.889,55.793,44.256
1,2002,762.905,1703.327,40.811,-115.12,149.848,-776.394,289.289,281.5902,1748.681,1278.171,86.104,-155.931,45.354,917.049,-1513.744,1748.681,1694.928,1863.801
0,2008,1187.9,2793.4,147.7,432.1,569.4,-198.8,530,998.6981,3639.9,3625.6,806.4,284.4,846.5,507.2,1094.3,3639.9,2150.9,3207.8
0,2012,14.317,5.658,0.713,-0.062,4.381,0.366,3.356,16.3917,16.297,18.313,0,-0.775,10.639,2.583,-10.203,16.297,2.723,16.359
0,2007,21.752,32.238,0.229,2.704,12.723,2.637,6.625,25.8952,45.025,23.356,10.356,2.475,12.787,9.292,-32.138,45.025,20.892,42.321
0,2007,228.066,2307.367,94.306,274.73,46.933,126.304,41.091,1936.6411,2875.978,1382.822,427.516,180.424,568.611,326.816,656.21,2875.978,968.265,2601.248
0,2001,24.048,17.502,0.093,22.124,0,21.517,15.744,255.849,45.464,55.375,0.149,22.031,27.962,14.323,-49.399,45.464,24.289,23.34
0,2016,585.247,420.571,27.64,166.737,232.274,89.734,112.423,2075.3688,860.661,979.974,0,139.097,440.09,108.796,609.452,860.661,114.132,693.924
0,2014,44.021,46.706,3.527,5.665,28.391,0.667,11.916,74.7867,64.331,65.92,8.213,2.138,17.625,27.845,-14.525,64.331,37.648,58.666
0,2011,176.445,233.715,10.572,28.499,68.462,32.644,47.209,150.4625,407.422,259.356,11.478,17.927,173.707,65,101.515,407.422,95.831,378.923
0,2001,9.255,158.667,10.466,16.254,6.771,6.509,1.634,22.5641,184.901,76.649,33.9,5.788,26.234,28.62,-55.174,184.901,75.318,168.647
1,2004,1.595,0.226,0.036,-0.041,0.021,-0.035,0.95,2.8288,2.964,1.697,0.169,-0.077,2.738,3.11,-13.313,2.964,3.3,3.005
0,2015,171.772,160.832,1.677,-25.775,9.489,-32.231,32.41,2220.8742,135.057,181.789,27.971,-27.452,-25.775,62.457,-482.757,135.057,138.79,160.832
1,2003,104.907,167.468,10.896,5.62,69.226,-4.688,0,119.2268,275.219,253.738,0,-5.276,107.751,28.702,232.173,275.219,30.564,269.599
0,2010,21.755,66.086,1.802,6.389,7.571,2.788,12.681,60.6294,91.186,41.36,5.253,4.587,25.1,12.028,11.577,91.186,18.031,84.797
1,2003,3982,6905,565,399,174,248,478,1087.1158,9510,14154,7552,-166,2605,4279,-2423,9510,15929,9111
1,2002,98.856,404.376,10.734,51.684,21.044,-28.366,65.193,147.8213,503.314,378.362,161.752,40.95,98.938,51.798,4.542,503.314,216.517,451.63
0,2000,10.911,12.828,0.801,0.564,6.352,-0.412,3.644,7.4759,18.037,15.157,1.75,-0.237,5.209,2.012,1.05,18.037,3.836,17.473
0,2015,25.633,19.741,1.575,-15.784,0.587,-37.882,0.705,122.2307,15.517,73.751,0,-17.359,-4.224,14.978,-197.687,15.517,14.978,31.301
1,2016,662.971,1944.761,117.288,138.506,58.124,-347.688,496.92,214.3341,2138.467,1994.37,1241.142,21.218,193.706,390.382,-336.786,2138.467,1771.994,1999.961
0,1999,55.742,84.607,7.951,26.373,7.092,3.065,39.179,451.9769,155.955,226.762,56.798,18.422,71.348,22.707,-16.772,155.955,80.705,129.582
0,2012,237.276,28.555,1.219,298.733,9.909,197.675,61.417,1564.2957,509.292,252.431,0,297.514,480.737,90.399,145.891,509.292,90.602,210.559
0,2012,9492,8524,6262,13721,1344,4598,4916,61710.4275,24172,64210,7023,7459,15648,7290,37488,24172,24162,10451
0,2004,170.499,37.167,19.453,4.829,0,-23.667,28.292,447.0266,160.388,393.776,0,-14.624,123.221,85.025,-407.212,160.388,105.154,155.559
1,2008,307.759,807.32,45.998,78.187,78.805,-328.266,79.359,8.2499,931.409,808.55,651.469,32.189,124.089,125.618,-337.281,931.409,882.365,853.222
0,2003,61.856,101.94,2.009,14.778,0,7.379,34.007,165.4056,168.287,106.627,0.065,12.769,66.347,22.148,6.099,168.287,25.08,153.509
1,1999,46.74,2.681,0.467,-2.5,0,-4.409,3.467,119.6,12.965,48.274,0,-2.967,10.284,5.958,-10.267,12.965,5.958,15.465
0,2010,0.285,2.97,0.008,-2.704,0,-5.449,0.075,27.3525,0.266,0.512,0,-2.712,-2.704,3.421,-41.321,0.266,5.507,2.97
0,2015,71.875,86.716,4.518,5.567,22.135,-2.382,45.691,126.9178,129.656,177.635,27.017,1.049,42.94,46.024,-74.673,129.656,75.532,124.089
1,2001,7.216,2.567,2.132,-7.481,0.557,-14.821,1.41,6.2798,5.652,17.397,0,-9.613,3.085,4.585,-105.929,5.652,9.913,13.133
1,2004,66.798,114.821,11.711,22.575,21.229,46.207,22.981,1.5302,162.259,184.281,0.933,10.864,47.438,138.719,-14.654,162.259,151.24,139.684
1,2006,7.097,19.229,1.357,-5.245,3.405,-7.607,2.659,31.0377,27.406,13.998,3.745,-6.602,8.177,6.061,-53.389,27.406,9.806,32.651
0,2000,2.909,7.396,0.015,0.251,0.239,0.235,0.864,62.2725,8.131,3.572,0,0.236,0.735,1.716,-1.244,8.131,2.016,7.88
0,2009,17.656,5.145,0.179,5.524,1.153,3.879,1.365,56.7916,13.277,18.716,0,5.345,8.132,2.921,11.697,13.277,3.059,7.753
1,2001,11.037,44.144,2.41,-5.789,0.505,-8.63,3.965,11.2328,48.796,21.342,8.752,-8.199,4.652,11.775,-89.188,48.796,20.527,54.585
0,2012,1.244,0.558,0.268,-1.491,0.002,0.063,0.002,2.79,1.136,19.482,5.15,-1.759,0.578,2.825,-26.655,1.136,15.061,2.627
0,2013,2198.541,5967.892,67.642,512.54,787.324,276.43,1193.523,4031.4868,7513.342,4617.108,1447.634,444.898,1545.45,1044.589,1291.843,7513.342,2852.317,7000.802
0,2005,2089,3370,299,1067,219,460,352,9210.02,4437,8743,3672,768,1067,864,1114,4437,5932,3370
0,2007,348.396,769.876,66.285,264.627,53.201,20.054,188.334,628.3378,1207.844,1655.889,542.5,198.342,437.968,185.002,319.935,1207.844,825.639,943.217
0,2006,3.15,7.495,1.652,-2.238,0.232,-7.58,1.815,8.0137,15.444,22.078,13.896,-3.89,7.949,5.437,-151.699,15.444,19.333,17.682
1,2000,171.929,551.838,14.277,39.997,149.602,14.849,15.43,276.0784,781.249,254.795,31.705,25.72,229.411,61.4,91.342,781.249,95.108,741.252
1,2011,10.29,22.091,0.71,-1.583,1.284,-17.926,3.462,50.4645,20.508,17.675,48.062,-2.293,-1.583,5.697,-188.506,20.508,72.813,22.091
1,2000,3.599,82.675,2.703,0.555,1.008,-9.332,0.347,3.0644,90.442,21.461,3.715,-2.148,7.767,11.099,-9.792,90.442,16.598,89.887
0,1999,12.438,30.126,1.964,4.248,11.479,1.22,0,15.75,56.574,16.428,0.267,2.284,26.448,12.09,-11.919,56.574,12.357,52.326
1,2001,0.817,3.224,0.661,-0.667,0,-1.673,0.631,5.6467,4.786,8.349,3.89,-1.328,1.562,0.804,-8.238,4.786,4.694,5.453
0,2000,76.665,62.379,4.203,9.663,17.375,-2.523,19.417,99.23,98.487,102.393,5.5,5.46,36.108,30.215,16.318,98.487,36.849,88.824
0,2010,406.096,372.649,23.577,78.364,104.435,20.16,115.511,973.945,555.455,954.839,218.425,54.787,182.806,171.183,240.451,555.455,453.465,477.091
0,2005,374.663,361.794,37.47,53.184,125.07,0.375,68.457,822.7441,490.106,748.318,80,15.714,128.312,105.324,218.878,490.106,235.615,436.922
1,2003,24.081,66.57,5.486,-7.549,0,-9.226,20.479,66.8574,65.557,169.906,20.057,-13.035,-1.013,79.117,-10.405,65.557,99.174,73.106
1,2016,240.319,247.533,8.622,-1.128,196.654,-23.639,25.572,30.2133,468.865,310.3,125.366,-9.75,221.332,59.555,-153.21,468.865,249.875,469.993
0,2001,9766.753,2781.047,607.729,4298.503,1754.971,2285.294,2743.04,81030.1752,14128.514,22967.922,7357.277,3690.774,11347.467,7257.181,-662.719,14128.514,18895.349,9830.011
0,2012,133.148,39.398,1.007,20.913,8.918,18.188,20.153,269.2686,121.066,138.603,0,19.906,81.668,24.83,20.409,121.066,26.271,100.153
0,2008,977.89,235.819,106,324.823,0,138.571,270.4,1970.9984,1131.93,1835.417,460,218.823,896.111,459.846,404.198,1131.93,1013.149,807.107
1,2007,33.988,13.486,0.735,-12.904,0,-12.901,0.286,130.5465,0.582,38.165,0.526,-13.639,-12.904,2.717,-22.746,0.582,3.243,13.486
1,2005,0.243,5.664,0.112,-2.002,0,10.296,0.17,1.8715,6.011,0.381,0.509,-2.114,0.347,5.667,-77.747,6.011,6.184,8.013
0,2009,13.243,35.851,6.556,25.061,1.22,7.262,9.023,137.1798,60.912,358.895,106.025,18.505,25.061,36.521,15.577,60.912,267.721,35.851
1,2007,22.838,36.695,11.393,22.613,0,11.405,8.256,813.3228,59.308,440.506,48.98,11.22,22.613,34.952,-77.159,59.308,90.977,36.695
0,2008,247.991,954.296,105.637,104.293,58.788,-24.65,83.351,352.6406,1096.736,1349.669,434.92,-1.344,142.44,198.072,-150.223,1096.736,854.844,992.443
1,2006,20.04,5.256,4.082,-21.744,0,-22.066,0.029,34.9058,18.215,23.016,25.511,-25.826,12.959,7.046,-217.931,18.215,32.917,39.959
1,2000,1.751,7.211,0.356,-6.728,0,-7.79,0.038,23.5835,0.483,3.21,0.848,-7.084,-6.728,1.357,-22.442,0.483,2.285,7.211
0,1999,7.192,15.558,1.149,-1.172,0.741,-2.676,4.134,29.94,24.977,24.026,1.002,-2.321,9.419,4.964,-29.83,24.977,6.047,26.149
1,2007,408.846,425.446,47.19,-2.292,63.174,-402.462,80.906,590.8344,808.869,985.969,467,-49.482,383.423,315.452,-4579.604,808.869,839.454,811.161
0,2000,37.335,129.216,6.636,8.51,1.365,-29.131,1.888,5.2378,147.053,121.125,0,1.874,17.837,104.015,1.876,147.053,105.467,138.543
0,2008,6.143,6.726,0.187,0.51,2.207,0.196,2.782,10.2879,13.076,7.505,0,0.323,6.35,2.859,-0.446,13.076,2.902,12.566
1,2010,122.895,225.295,3.647,-6.154,84.58,-42.704,21.872,151.0278,243.614,223.495,66.877,-9.801,18.319,31.171,1.313,243.614,98.048,249.768
1,2004,214.535,746.684,51.06,63.666,103.949,-6.82,84.316,96.7548,844.182,580.277,368.637,12.606,97.498,149.465,-250.037,844.182,553.993,780.516
0,2010,2582,6672,864,2113,375,442,1175,6681,8785,20111,9001,1249,2113,2620,-906,8785,16913,6672
1,2016,286.318,362.521,139.795,31.027,32.354,-230.814,113.231,325.3068,427.004,1103.551,576.326,-108.768,64.483,102.921,-356.896,427.004,764.416,395.977
1,2005,5.251,4.627,0.832,-5.315,1.008,-5.645,1.912,16.448,8.797,9.259,0,-6.147,4.17,2.227,-122.382,8.797,2.227,14.112
1,2002,4.757,10.419,1.382,-4.545,0.938,-6.038,2.587,8.785,15.342,10.395,0.061,-5.927,4.923,6.24,-98.602,15.342,6.301,19.887
1,2003,159.731,339.025,6.7,-37.671,73.293,-131.452,64.355,50.3003,386.723,214.279,107.772,-44.371,47.698,76.171,-65.935,386.723,191.528,424.394
0,2017,814.226,992.736,90.332,261.813,230.408,70.196,187.174,2910.6284,1590.958,1819.128,0,171.481,598.222,177.848,1364.92,1590.958,365.936,1329.145
0,2003,6.355,1.668,0.767,1.329,0.066,0.608,1.457,15.0365,7.889,10.496,0.036,0.562,6.221,2.94,-40.522,7.889,2.976,6.56
0,2015,530.566,430.993,16.279,6.478,55.73,-60.038,98.375,0.6867,474.36,829.695,15.4,-9.801,43.367,815.204,-97.804,474.36,830.604,467.882
1,2013,169.163,356.931,16.265,11.098,75.335,-84.526,78.062,42.2694,417.652,266.152,0.788,-5.167,60.721,244.084,-112.131,417.652,246.256,406.554
0,1999,30.2,40.553,1.52,-8.632,7.644,-11.547,12.701,71.367,77.664,35.916,4,-10.152,37.111,28.124,-17.423,77.664,32.124,86.296
0,2015,1124.2,3100.9,166.8,524.9,230.5,235.6,541.6,1441.334,3903.1,3202.7,1375.7,358.1,802.2,699.2,-152.3,3903.1,2901.2,3378.2
0,2007,1075.9,1667.7,107.9,-114.3,212.1,-179.9,317.5,1410.1481,1704.9,3229.3,485.8,-222.2,37.2,488.6,1565.6,1704.9,1409.8,1819.2
0,2007,2.567,4.337,0.376,-1.895,0.041,-1.682,0.913,43.3392,7.731,6.272,0.354,-2.271,3.394,1.348,-14.591,7.731,1.702,9.626
0,2014,515.541,1727.432,136.548,440.679,238.329,171.915,241.573,2815.1376,2300.92,2556.274,1046.063,304.131,573.488,278.809,522.612,2300.92,1778.147,1860.241
1,2008,39.789,14.898,12.216,28.165,0,10.381,21.381,64.5278,49.578,171.989,25.717,15.949,34.68,46.103,18.862,49.578,79.114,21.413
1,2003,145.915,131.608,5.236,21.152,60.82,17.282,65.19,146.1725,249.059,202.468,0.009,15.916,117.451,51.564,351.39,249.059,55.115,227.907
1,2018,102.543,26.77,26.819,-10.301,12.745,-108.327,28.912,15.9743,130.432,341.715,0,-37.12,103.662,410.388,-720.661,130.432,430.575,140.733
1,2010,3.654,4.918,1.741,-17.395,0,-101.806,0.546,17.5352,4.246,41.839,55.001,-19.136,-0.672,49.371,-215.43,4.246,107.785,21.641
0,2018,6106,1507,1010,3008,43,1813,1035,35552.3763,7500,17835,2671,1998,5993,2642,5957,7500,6478,4492
0,2009,102.801,71.408,0.665,-26.875,0,14.572,1.138,233.9992,44.533,107.596,0,-27.54,-26.875,50.439,-260.432,44.533,95.036,71.408
1,2004,2.815,0.931,0.086,-0.209,0,-0.288,0.529,24.6688,3.739,20.856,0.283,-0.295,2.808,2.704,-6.187,3.739,4.964,3.948
1,2017,9.044,159.982,15.183,-5.903,1.706,-23.432,1.371,17.6925,179.081,91.799,36.921,-21.086,19.099,16.603,-79.666,179.081,86.136,184.984
1,2005,4.101,3.821,0.191,-2.945,2.194,-5.103,1.661,4.4566,7.069,4.546,7.313,-3.136,3.248,4.289,-104.988,7.069,11.602,10.014
1,2002,20.241,20.332,0.472,1.778,10.216,0.367,9.192,0.9503,24.79,24.38,10.77,1.306,4.458,14.406,-16.796,24.79,25.232,23.012
0,2004,524.241,1139.451,59.943,169.043,102.892,68.005,263.087,1121.059,1523.252,905.573,62.333,109.1,383.801,223.606,608.47,1523.252,367.607,1354.209
1,2004,3423,8014,358,558,898,62,1691,2597.4377,9070,9019,2054,200,1056,2673,2071,9070,6486,8512
0,2009,10.545,24.036,0.936,-24.33,0,-25.932,0.221,83.0557,-0.294,11.67,0.417,-25.266,-24.33,7.742,-205.913,-0.294,10.648,24.036
0,2000,425.997,96.757,355.848,40.185,0,-483.98,95.573,2145.536,264.019,2863.399,180.194,-315.663,167.262,124.403,-80.356,264.019,309.588,223.834
0,2004,1790,3552,120,640,338,312,437,1744.0937,4509,4278,0,520,957,570,858,4509,3254,3869
0,2001,17.346,21.956,32.484,51.609,1.251,-19.718,8.047,39.5723,77.243,303.713,285.184,19.125,55.287,22.34,-164.655,77.243,332.201,25.634
1,2006,92.573,137.66,169.296,432.574,11.085,161.565,67.01,1332.7838,601.751,1585.682,381.4,263.278,464.091,145.975,416.184,601.751,787.765,169.177
0,2003,13.889,37.571,0.971,4.079,5.615,1.558,6.774,57.0171,52.681,50.673,4.03,3.108,15.11,9.684,24.163,52.681,16.062,48.602
1,2015,320.813,1121.125,170.382,182.91,121.858,-203.314,159.916,106.7926,1411.048,1502.396,1004.892,12.528,289.923,312.67,-843.519,1411.048,2104.28,1228.138
0,2005,181.03,236.113,16.853,44.239,43.502,16.44,77.543,636.8709,356.112,400.6,0,27.386,119.999,57.366,232.775,356.112,120.35,311.873
0,2010,539.644,236.059,113.837,265.083,0,87.554,176.652,2121.6857,912.023,1714.024,285.026,151.246,675.964,422.892,236.054,912.023,827.804,646.94
0,2007,277.592,1081.566,35.923,115.191,33.321,43.606,157.697,702.0395,1196.757,1494.748,403.892,79.268,115.191,179.499,216.812,1196.757,949.228,1081.566
1,2003,67.397,203.839,20.134,38.328,3.177,5.491,38.755,89.7243,257.813,382.451,164.144,18.194,53.974,50.559,68.865,257.813,261.084,219.485
0,2012,202.959,98.521,1,1.009,33.975,1.248,24.697,146.5578,141.066,217.318,0,0.009,42.545,24.066,110.627,141.066,32.079,140.057
0,2000,14.022,5.239,2.165,-28.745,2.194,-31.473,3.125,80.9604,4.133,20.933,2.059,-30.91,-1.106,6.691,-33.887,4.133,8.75,32.878
1,2006,0.271,0.028,0.01,-2.409,0.163,-2.463,0,4.1082,0.196,0.315,0,-2.419,0.168,3.456,-12.419,0.196,3.456,2.605
0,2015,133.218,53.504,6.847,-15.5,0,-25.063,9.009,1025.5029,108.867,204.468,0,-22.347,55.363,45.693,-89.53,108.867,86.494,124.367
0,2015,413.642,507.188,9.335,5.575,48.74,-18.429,131.216,169.7605,561.673,446.502,78.591,-3.76,54.485,211.353,-7308.331,561.673,301.901,556.098
1,1999,137.884,64.287,1.896,16.4,8.624,13.862,37.504,811.2543,80.687,164.645,0,14.504,16.4,18.428,-27.052,80.687,22.761,64.287
1,2000,410.407,569.577,173.085,160.723,131.859,-43.39,145.97,674.3759,871.637,1890.566,942.972,-12.362,302.06,323.625,-388.941,871.637,1449.734,710.914
0,2010,31.976,79.187,1.224,8.911,12.068,4.655,16.315,47.8029,96.674,55.682,15.999,7.687,17.487,14.264,-14.407,96.674,30.263,87.763
0,2017,47.58,42.663,2.339,-4.224,31.141,-22.551,5.464,42.6117,49.869,60.755,3.448,-6.563,7.206,38.049,-53.531,49.869,42.989,54.093
1,2010,30.089,28.263,17.962,41.282,7.46,11.908,5.678,139.2005,407.035,143.8,48.9,23.32,378.772,49.203,27.867,407.035,129.53,365.753
1,2003,46.843,56.982,1.424,8.98,0,4.16,20.824,47.1367,65.962,56.858,25.436,7.556,8.98,25.597,-0.938,65.962,51.079,56.982
1,2015,3.75,2.941,0.089,-1.879,0.289,-2.117,2.068,10.4462,6.274,4.145,0.25,-1.968,3.333,9.421,-7.625,6.274,9.671,8.153
0,2013,219.545,333.791,18.351,17.601,199.584,-7.584,3.743,35.384,470.301,302.732,18.454,-0.75,136.51,164.026,65.464,470.301,190.742,452.7
0,2011,3066.844,1275.73,53.824,1452.746,0,1056.371,264.453,23291.0226,4355.61,3970.671,0,1398.922,3079.88,1105.798,946.156,4355.61,1191.971,2902.864
0,2009,14.221,7.572,0.99,-5.317,0,-5.839,0.513,71.5697,2.255,65.728,0.257,-6.307,-5.317,0.461,-21.217,2.255,2.541,7.572
0,2012,463.548,634.47,31.702,172.3,136.3,90.637,197.631,1580.6117,1168.904,1111.746,272.333,140.598,534.434,188.8,620.881,1168.904,641.042,996.604
1,1999,120.204,491.739,70.664,236.97,6.013,-42.947,12.346,935.1501,942.469,1276.273,933.833,166.306,450.73,117.689,-46.623,942.469,1059.472,705.499
0,2004,18.291,41.836,16.535,33.956,3.182,7.59,11.023,139.5793,90.515,168.537,97.661,17.421,48.679,17.504,21.624,90.515,136.992,56.559
0,2003,1.547,4.073,0.576,-1.505,0.036,-2.431,0.247,1.376,6.266,2.565,0,-2.081,2.193,1.011,-22.444,6.266,1.102,7.771
1,2011,393.07,1452.721,132.864,191.709,166.876,-137.061,128.086,50.5008,1722.489,1421.475,1262.459,58.845,269.768,250.439,-370.846,1722.489,1567.44,1530.78
0,2014,29.72,22.154,0.452,1.769,10.612,1.168,4.138,57.0224,27.137,32.398,0,1.317,4.983,2.468,20.946,27.137,2.751,25.368
0,2004,7.943,29.816,0.52,-3.097,1.062,-6.181,6.42,8.3214,36.467,11.775,1.113,-3.617,6.651,11.179,-26.874,36.467,12.334,39.564
1,2006,53.29,132.6,1.12,-9.346,2.718,-11.163,30.327,31.132,165.958,70.553,0.869,-10.466,33.358,53.017,-176.443,165.958,62.877,175.304
1,2002,349.895,1734.494,95.177,191.946,79.728,27.45,182.738,581.5559,3525.78,1645.691,528.771,96.769,1791.286,425.581,425.85,3525.78,1319.934,3333.834
0,2002,26.939,2.567,2.262,-17.35,0,-24.882,1.659,9.1476,6.347,29.409,0,-19.612,3.78,6.605,-127.84,6.347,6.888,23.697
0,2001,1132.646,2429.876,56.399,303.926,574.809,112.669,333.677,1078.1571,3017.579,1782.373,515.349,247.527,587.703,581.765,466.547,3017.579,1201.933,2713.653
0,2012,430.651,590.241,24.6,110.421,141.176,5.943,137.313,1061.6163,932.02,789.367,275,85.821,341.779,161.826,-77.581,932.02,493.665,821.599
1,2002,1706.9,2338.9,94.7,544.7,971.2,263.4,206.1,3218.164,4577.2,2227.9,591.3,450,2238.3,828.2,2002,4577.2,1499.8,4032.5
0,2007,542.856,1341.285,13.723,94.32,0,46.353,437.315,1233.1334,1553.888,847.487,81.08,80.597,212.603,348.481,135.097,1553.888,431.784,1459.568
1,2003,80.127,206.747,6.962,33.756,0,15.847,34.663,400.6927,300.182,255.296,2,26.794,93.435,27.146,109.47,300.182,35.459,266.426
0,2001,2.261,1.206,0.224,-0.286,0,-0.619,0.58,0.7482,2.955,4.498,0.805,-0.51,1.749,2.801,-26.573,2.955,3.816,3.241
0,2011,263.101,82.277,6.323,28.295,49.501,25.226,42.783,295.2366,187.196,305.911,46.524,21.972,104.919,28.857,-183.759,187.196,84.133,158.901
1,2002,21.551,24.227,0.939,0.511,11.069,-1.344,9.196,12.56,34.567,25.903,3.185,-0.428,10.34,13.065,2.622,34.567,16.995,34.056
0,2003,946.303,348.345,124.575,662.615,264.898,105.856,246.417,3680.5747,1521.388,3177.734,345,538.04,1173.043,668.849,836.21,1521.388,1135.554,858.773
1,2002,71.151,81.458,9.571,65.013,27.519,17.314,29.467,257.0567,230.51,440.325,277.899,55.442,149.052,55.794,20.374,230.51,340.875,165.497
0,2000,8.996,5.182,0.774,0.956,0.159,-0.976,3.614,50.2199,18.859,10.996,5.095,0.182,13.677,7.853,-77.34,18.859,12.948,17.903
0,2009,692.586,2693.394,12.353,91.744,365.725,46.185,241.86,572.6452,3165.995,816.901,1.194,79.391,472.601,442.504,212.333,3165.995,452.216,3074.251
0,2015,10.089,18.269,0.887,1.096,0,0.142,5.678,17.9363,29.688,10.912,0,0.209,11.419,4.963,-4.733,29.688,4.963,28.592
1,2000,119.241,251.701,17.166,-74.033,0,-88.037,65.432,175.0989,177.668,246.461,12.78,-91.199,-74.033,59.996,-137.132,177.668,72.776,251.701
0,2007,26.147,16.554,0.173,-14.283,6.948,-14.385,11.309,371.1319,18.466,31.49,0.038,-14.456,1.912,11.931,-64.01,18.466,12.199,32.749
